1368926982,13,1,9,0,
1368926987,14,1,7,0,
1368926987,14,1,8,0,
1368926987,14,1,9,0,
1368926992,15,1,7,0,
1368926992,15,1,8,0,
1368926992,15,1,9,0,
1368926997,16,1,7,0,
1368926997,16,1,8,0,
1368926997,16,1,9,0,
1368927042,1,1,10,2,
1368927042,1,1,11,0,
1368927042,1,1,12,0,
1368927042,1,1,13,0,
1368927057,2,1,10,0,
1368927057,2,1,11,0,
1368927057,2,1,12,2,
1368927057,2,1,13,0,
1368927067,3,1,10,2,
1368927067,3,1,11,0,
1368927067,3,1,12,0,
1368927067,3,1,13,0,
1368927077,4,1,10,0,
1368927077,4,1,11,0,
1368927077,4,1,12,0,
1368927077,4,1,13,0,
1368927088,5,1,10,0,
1368927088,5,1,11,0,
1368927088,5,1,12,0,
1368927088,5,1,13,0,
1368927098,7,1,10,0,
1368927098,7,1,11,50,
1368927098,7,1,12,2,
1368927098,7,1,13,0,
1368927108,8,1,10,0,
1368927108,8,1,11,0,
1368927108,8,1,12,2,
1368927108,8,1,13,2,
1368927113,9,1,10,0,
1368927113,9,1,11,0,
1368927113,9,1,12,0,
1368927113,9,1,13,0,
1368927118,10,1,10,0,
1368927118,10,1,11,0,
1368927118,10,1,12,50,
1368927118,10,1,13,0,
1368927128,12,1,10,0,
1368927128,12,1,11,0,
1368927128,12,1,12,0,
1368927128,12,1,13,0,
1368927133,13,1,10,0,
1368927133,13,1,11,0,
1368927133,13,1,12,0,
1368927133,13,1,13,0,
1368927143,14,1,10,0,
1368927143,14,1,11,0,
1368927143,14,1,12,0,
1368927143,14,1,13,0,
1368927153,15,1,10,2,
1368927153,15,1,11,0,
1368927153,15,1,12,0,
1368927153,15,1,13,0,
1368927158,16,1,10,0,
1368927158,16,1,11,0,
1368927158,16,1,12,0,
1368927158,16,1,13,2,
1368927268,1,1,14,0,
1368927268,1,1,15,0,
1368927268,1,1,16,0,
1368927283,2,1,14,0,
1368927283,2,1,15,0,
1368927283,2,1,16,0,
1368927288,3,1,14,0,
1368927288,3,1,15,0,
1368927288,3,1,16,0,
1368927298,4,1,14,0,
1368927298,4,1,15,0,
1368927298,4,1,16,0,
1368927308,5,1,14,0,
1368927308,5,1,15,0,
1368927308,5,1,16,0,
1368927318,7,1,14,0,
1368927318,7,1,15,2,
1368927318,7,1,16,0,
1368927333,8,1,14,0,
1368927333,8,1,15,0,
1368927333,8,1,16,0,
1368927348,9,1,14,0,
1368927348,9,1,15,50,
1368927348,9,1,16,0,
1368927358,10,1,14,0,
1368927358,10,1,15,2,
1368927358,10,1,16,0,
1368927368,12,1,14,0,
1368927368,12,1,15,2,
1368927368,12,1,16,0,
1368927373,13,1,14,0,
1368927373,13,1,15,0,
1368927373,13,1,16,0,
1368927383,14,1,14,0,
1368927383,14,1,15,0,
1368927383,14,1,16,0,
1368927388,15,1,14,0,
1368927388,15,1,15,0,
1368927388,15,1,16,0,
1368927393,16,1,14,0,
1368927393,16,1,15,0,
1368927393,16,1,16,0,
1368927413,1,1,17,0,
1368927413,1,1,18,0,
1368927413,1,1,19,0,
1368927413,1,1,20,0,
1368927419,2,1,17,2,
1368927419,2,1,18,0,
1368927419,2,1,19,0,
1368927419,2,1,20,0,
1368927429,3,1,17,0,
1368927429,3,1,18,0,
1368927429,3,1,19,0,
1368927429,3,1,20,0,
1368927439,4,1,17,0,
1368927439,4,1,18,0,
1368927439,4,1,19,0,
1368927439,4,1,20,0,
1368927444,5,1,17,0,
1368927444,5,1,18,0,
1368927444,5,1,19,0,
1368927444,5,1,20,0,
1368927449,7,1,17,2,
1368927449,7,1,18,0,
1368927449,7,1,19,0,
1368927449,7,1,20,2,
1368927459,8,1,17,0,
1368927459,8,1,18,0,
1368927459,8,1,19,2,
1368927459,8,1,20,2,
1368927464,9,1,17,0,
1368927464,9,1,18,2,
1368927464,9,1,19,2,
1368927464,9,1,20,2,
1368927474,10,1,17,2,
1368927474,10,1,18,0,
1368927474,10,1,19,50,
1368927474,10,1,20,0,
1368927499,12,1,17,0,
1368927499,12,1,18,2,
1368927499,12,1,19,2,
1368927499,12,1,20,0,
1368927504,13,1,17,0,
1368927504,13,1,18,0,
1368927504,13,1,19,0,
1368927504,13,1,20,0,
1368927514,14,1,17,0,
1368927514,14,1,18,0,
1368927514,14,1,19,2,
1368927514,14,1,20,0,
1368927519,15,1,17,0,
1368927519,15,1,18,0,
1368927519,15,1,19,0,
1368927519,15,1,20,0,
1368927524,16,1,17,0,
1368927524,16,1,18,0,
1368927524,16,1,19,0,
1368927524,16,1,20,0,
1368927584,4,1,1,0,
1368927584,4,1,2,0,
1368927584,4,1,3,0,
1368927619,3,1,4,0,
1368927619,3,1,5,0,
1368927619,3,1,6,0,
1368927624,4,1,4,0,
1368927624,4,1,5,0,
1368927624,4,1,6,0,
1368927629,5,1,4,0,
1368927629,5,1,5,0,
1368927629,5,1,6,0,
1368928833,1,2,S,200577,
1368928893,2,2,S,210723,
1368928928,1,2,G,213490,
1368928953,3,2,S,220513,
1368928988,2,2,G,223705,
1368929018,4,2,S,230645,
1368929068,3,2,G,235682,
1368929088,5,2,S,240582,
1368929108,4,2,G,244259,
1368929194,7,2,S,260495,
1368929229,5,2,G,261917,
1368929254,8,2,S,270663,
1368929319,9,2,S,280526,
1368929334,7,2,G,281075,
1368929374,10,2,S,290583,
1368929389,8,2,G,291251,
1368929449,9,2,G,301393,
1368929494,12,2,S,310807,
1368929580,10,2,G,322225,
1368929645,12,2,G,332793,
1368929675,13,2,S,340679,
1368929730,14,2,S,350707,
1368929780,13,2,G,354778,
1368929830,15,2,S,361027,
1368929860,16,2,S,370642,
1368929865,14,2,S,371674,
1368929930,15,2,G,375126,
1368929965,14,2,S,350707,
1368929985,14,2,G,371674,
1368930045,16,2,G,385737,
1368930836,1,2,1,0,
1368930836,1,2,2,0,
1368930836,1,2,3,0,
1368930836,1,2,4,0,
1368930836,1,2,5,0,
1368930836,1,2,6,0,
1368930836,1,2,7,0,
1368930836,1,2,8,0,
1368930836,1,2,9,0,
1368930836,1,2,10,0,
1368930836,1,2,11,0,
1368930836,1,2,12,0,
1368930836,1,2,13,0,
1368930836,1,2,14,0,
1368930836,1,2,15,0,
1368930836,1,2,16,0,
1368930836,1,2,17,0,
1368930836,1,2,18,0,
1368930836,1,2,19,0,
1368930836,1,2,20,0,
1368930851,2,2,1,0,
1368930851,2,2,2,0,
1368930851,2,2,3,0,
1368930851,2,2,4,0,
1368930851,2,2,5,0,
1368930851,2,2,6,0,
1368930851,2,2,7,0,
1368930851,2,2,8,0,
1368930851,2,2,9,0,
1368930851,2,2,10,0,
1368930851,2,2,11,0,
1368930851,2,2,12,0,
1368930851,2,2,13,0,
1368930851,2,2,14,0,
1368930851,2,2,15,0,
1368930851,2,2,16,0,
1368930851,2,2,17,0,
1368930851,2,2,18,0,
1368930851,2,2,19,0,
1368930851,2,2,20,0,
1368930896,3,2,1,0,
1368930896,3,2,2,0,
1368930896,3,2,3,0,
1368930896,3,2,4,0,
1368930896,3,2,5,0,
1368930896,3,2,6,0,
1368930896,3,2,7,0,
1368930896,3,2,8,0,
1368930896,3,2,9,0,
1368930896,3,2,10,0,
1368930896,3,2,11,0,
1368930896,3,2,12,0,
1368930896,3,2,13,2,
1368930896,3,2,14,0,
1368930896,3,2,15,0,
1368930896,3,2,16,0,
1368930896,3,2,17,0,
1368930896,3,2,18,0,
1368930896,3,2,19,0,
1368930896,3,2,20,0,
1368930916,2,2,15,2,
1368930936,3,2,1,0,
1368930937,3,2,2,0,
1368930937,3,2,3,0,
1368930937,3,2,4,0,
1368930937,3,2,5,0,
1368930937,3,2,6,0,
1368930937,3,2,7,0,
1368930937,3,2,8,0,
1368930937,3,2,9,0,
1368930937,3,2,10,0,
1368930937,3,2,11,0,
1368930937,3,2,12,0,
1368930937,3,2,13,2,
1368930937,3,2,14,0,
1368930937,3,2,15,0,
1368930937,3,2,16,0,
1368930937,3,2,17,0,
1368930937,3,2,18,0,
1368930937,3,2,19,0,
1368930937,3,2,20,0,
1368930952,4,2,1,0,
1368930952,4,2,2,0,
1368930952,4,2,3,0,
1368930952,4,2,4,0,
1368930952,4,2,5,0,
1368930952,4,2,6,0,
1368930952,4,2,7,0,
1368930952,4,2,8,0,
1368930952,4,2,9,0,
1368930952,4,2,10,0,
1368930952,4,2,11,0,
1368930952,4,2,12,0,
1368930952,4,2,13,0,
1368930952,4,2,14,0,
1368930952,4,2,15,2,
1368930952,4,2,16,0,
1368930952,4,2,17,0,
1368930952,4,2,18,0,
1368930952,4,2,19,0,
1368930952,4,2,20,0,
1368930962,5,2,2,0,
1368930962,5,2,3,0,
1368930962,5,2,4,0,
1368930962,5,2,5,0,
1368930962,5,2,6,0,
1368930962,5,2,7,0,
1368930962,5,2,8,0,
1368930962,5,2,9,0,
1368930962,5,2,10,0,
1368930962,5,2,11,0,
1368930962,5,2,12,0,
1368930962,5,2,13,0,
1368930962,5,2,14,0,
1368930962,5,2,15,0,
1368930962,5,2,16,0,
1368930962,5,2,17,0,
1368930962,5,2,18,0,
1368930962,5,2,19,0,
1368930962,5,2,20,2,
1368930967,5,2,1,0,
1368930992,7,2,1,0,
1368930992,7,2,2,0,
1368930992,7,2,3,0,
1368930992,7,2,4,0,
1368930992,7,2,5,0,
1368930992,7,2,6,0,
1368930992,7,2,7,0,
1368930992,7,2,8,0,
1368930992,7,2,9,0,
1368930992,7,2,10,0,
1368930992,7,2,11,0,
1368930992,7,2,12,0,
1368930992,7,2,13,0,
1368930992,7,2,14,0,
1368930992,7,2,15,0,
1368930992,7,2,16,0,
1368930992,7,2,17,2,
1368930992,7,2,18,0,
1368930992,7,2,19,0,
1368930992,7,2,20,0,
1368931032,8,2,1,0,
1368931032,8,2,2,0,
1368931032,8,2,3,2,
1368931032,8,2,4,0,
1368931032,8,2,5,0,
1368931032,8,2,6,2,
1368931032,8,2,7,2,
1368931032,8,2,8,0,
1368931032,8,2,9,0,
1368931032,8,2,10,2,
1368931032,8,2,11,0,
1368931032,8,2,12,2,
1368931032,8,2,13,0,
1368931032,8,2,14,0,
1368931032,8,2,15,2,
1368931032,8,2,16,0,
1368931032,8,2,17,2,
1368931032,8,2,18,0,
1368931032,8,2,19,2,
1368931032,8,2,20,2,
1368931047,9,2,1,0,
1368931047,9,2,2,0,
1368931047,9,2,3,0,
1368931047,9,2,4,0,
1368931047,9,2,5,0,
1368931047,9,2,6,2,
1368931047,9,2,7,0,
1368931047,9,2,8,0,
1368931047,9,2,9,0,
1368931047,9,2,10,0,
1368931047,9,2,11,0,
1368931047,9,2,12,0,
1368931047,9,2,13,0,
1368931047,9,2,14,0,
1368931047,9,2,15,0,
1368931047,9,2,16,0,
1368931047,9,2,17,0,
1368931047,9,2,18,0,
1368931047,9,2,19,0,
1368931047,9,2,20,0,
1368931077,10,2,1,0,
1368931077,10,2,2,0,
1368931077,10,2,3,0,
1368931077,10,2,4,0,
1368931077,10,2,5,0,
1368931077,10,2,6,0,
1368931077,10,2,7,2,
1368931077,10,2,8,2,
1368931077,10,2,9,0,
1368931077,10,2,10,0,
1368931077,10,2,11,0,
1368931077,10,2,12,2,
1368931077,10,2,13,0,
1368931077,10,2,14,0,
1368931077,10,2,15,0,
1368931077,10,2,16,0,
1368931077,10,2,17,0,
1368931077,10,2,18,2,
1368931077,10,2,19,2,
1368931077,10,2,20,0,
1368931152,12,2,1,0,
1368931152,12,2,2,0,
1368931152,12,2,3,0,
1368931152,12,2,4,0,
1368931152,12,2,5,0,
1368931152,12,2,6,2,
1368931152,12,2,7,0,
1368931152,12,2,8,2,
1368931152,12,2,9,0,
1368931152,12,2,10,0,
1368931152,12,2,11,0,
1368931152,12,2,12,0,
1368931152,12,2,13,0,
1368931152,12,2,14,0,
1368931152,12,2,15,2,
1368931152,12,2,16,0,
1368931152,12,2,17,0,
1368931152,12,2,18,0,
1368931152,12,2,19,0,
1368931152,12,2,20,0,
1368931172,13,2,1,0,
1368931172,13,2,2,0,
1368931172,13,2,3,0,
1368931172,13,2,4,0,
1368931172,13,2,5,0,
1368931172,13,2,6,0,
1368931172,13,2,7,0,
1368931172,13,2,8,0,
1368931172,13,2,9,0,
1368931172,13,2,10,0,
1368931172,13,2,11,0,
1368931172,13,2,12,0,
1368931172,13,2,13,0,
1368931172,13,2,14,0,
1368931172,13,2,15,0,
1368931172,13,2,16,0,
1368931172,13,2,17,0,
1368931172,13,2,18,0,
1368931172,13,2,19,0,
1368931172,13,2,20,0,
1368931192,14,2,1,0,
1368931192,14,2,2,0,
1368931192,14,2,3,0,
1368931192,14,2,4,0,
1368931192,14,2,5,0,
1368931192,14,2,6,0,
1368931192,14,2,7,0,
1368931192,14,2,8,2,
1368931192,14,2,9,0,
1368931192,14,2,10,0,
1368931192,14,2,11,0,
1368931192,14,2,12,0,
1368931192,14,2,13,0,
1368931192,14,2,14,0,
1368931192,14,2,15,0,
1368931192,14,2,16,0,
1368931192,14,2,17,0,
1368931192,14,2,18,0,
1368931192,14,2,19,0,
1368931192,14,2,20,0,
1368931207,15,2,1,0,
1368931207,15,2,2,0,
1368931207,15,2,3,0,
1368931207,15,2,4,0,
1368931207,15,2,5,0,
1368931207,15,2,6,0,
1368931207,15,2,7,0,
1368931207,15,2,8,0,
1368931207,15,2,9,0,
1368931207,15,2,10,0,
1368931207,15,2,11,0,
1368931207,15,2,12,0,
1368931207,15,2,13,0,
1368931207,15,2,14,0,
1368931207,15,2,15,0,
1368931207,15,2,16,0,
1368931207,15,2,17,0,
1368931207,15,2,18,0,
1368931207,15,2,19,0,
1368931207,15,2,20,0,
1368931223,16,2,1,0,
1368931223,16,2,2,0,
1368931223,16,2,3,0,
1368931223,16,2,4,0,
1368931223,16,2,5,0,
1368931223,16,2,6,0,
1368931223,16,2,7,0,
1368931223,16,2,8,0,
1368931223,16,2,9,0,
1368931223,16,2,10,0,
1368931223,16,2,11,0,
1368931223,16,2,12,0,
1368931223,16,2,13,0,
1368931223,16,2,14,0,
1368931223,16,2,15,0,
1368931223,16,2,16,0,
1368931223,16,2,17,0,
1368931223,16,2,18,0,
1368931223,16,2,19,0,
1368931223,16,2,20,0,
1368931403,12,2,17,0,
1368931443,8,2,8,2,
1368931543,13,2,8,2,
1368931648,3,2,19,2,
1368931728,10,2,13,2,
